Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Senegal,SEN,Gini index (World Bank estimate),SI.POV.GINI,..
Senegal,SEN,Consumer price index (2010 = 100),FP.CPI.TOTL,109.251270172291
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,84.6432348205474
Senegal,SEN,"Population, total",SP.POP.TOTL,16296362
Serbia,SRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.3
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,641.02502441
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,51514222381.8428
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,7417.20364852201
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.61922001838684
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.67206478
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.26
Serbia,SRB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.0672403453591
Serbia,SRB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Serbia,SRB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,18.22948719
Serbia,SRB,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Serbia,SRB,Gini index (World Bank estimate),SI.POV.GINI,..
Serbia,SRB,Consumer price index (2010 = 100),FP.CPI.TOTL,143.997573551714
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.4825286865234
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,79.4104161902584
Serbia,SRB,"Population, total",SP.POP.TOTL,6945235
Seychelles,SYC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.4
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,839.77331543
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1582841058.89479
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,16213.4807569248
Seychelles,SYC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.91458988189697
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.1902914
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.119
Seychelles,SYC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Seychelles,SYC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Seychelles,SYC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Seychelles,SYC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Seychelles,SYC,Gini index (World Bank estimate),SI.POV.GINI,..
Seychelles,SYC,Consumer price index (2010 = 100),FP.CPI.TOTL,130.301139829084
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,212.228260869565
Seychelles,SYC,"Population, total",SP.POP.TOTL,97625
Sierra Leone,SLE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.879
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,46.15795517
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,4076578542.56207
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,521.754836722241
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.36542987823486
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.74976635
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.484
Sierra Leone,SLE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.9544738799318
Sierra Leone,SLE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Sierra Leone,SLE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,13.78175184
Sierra Leone,SLE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Sierra Leone,SLE,Gini index (World Bank estimate),SI.POV.GINI,..
Sierra Leone,SLE,Consumer price index (2010 = 100),FP.CPI.TOTL,234.158709490741
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,108.246148517595
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,7813207
Singapore,SGP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.8
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2632.71386719
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,374386306993.109
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,65640.7079484985
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.63196992874146
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.08152914
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Singapore,SGP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,100
Singapore,SGP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Singapore,SGP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,100
Singapore,SGP,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Singapore,SGP,Gini index (World Bank estimate),SI.POV.GINI,..
Singapore,SGP,Consumer price index (2010 = 100),FP.CPI.TOTL,114.405785881945
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.4795837402344
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,8044.52609308886
Singapore,SGP,"Population, total",SP.POP.TOTL,5703569
Sint Maarten (Dutch part),SXM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Sint Maarten (Dutch part),SXM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Sint Maarten (Dutch part),SXM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Sint Maarten (Dutch part),SXM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Sint Maarten (Dutch part),SXM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Sint Maarten (Dutch part),SXM,Gini index (World Bank estimate),SI.POV.GINI,..
Sint Maarten (Dutch part),SXM,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,1198.02941176471
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,40733
Slovak Republic,SVK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.5
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1342.0748291
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,105284375640.698
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,19303.5456581383
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.9586463
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.729
Slovak Republic,SVK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Slovak Republic,SVK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Slovak Republic,SVK,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,81.93098819
Slovak Republic,SVK,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Slovak Republic,SVK,Gini index (World Bank estimate),SI.POV.GINI,..
Slovak Republic,SVK,Consumer price index (2010 = 100),FP.CPI.TOTL,115.338987748767
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,113.43899750416
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5454147
Slovenia,SVN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.3
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2219.10058594
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,54178877605.9999
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,25942.9547741436
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.52386475
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.822
Slovenia,SVN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Slovenia,SVN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Slovenia,SVN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,70.38911168
Slovenia,SVN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Slovenia,SVN,Gini index (World Bank estimate),SI.POV.GINI,..
Slovenia,SVN,Consumer price index (2010 = 100),FP.CPI.TOTL,111.051074912815
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,103.711934605987
Slovenia,SVN,"Population, total",SP.POP.TOTL,2088385
Solomon Islands,SLB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.956
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,111.90448761
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1570093229.25588
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2344.04897615315
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.77362394
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.21
Solomon Islands,SLB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Solomon Islands,SLB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Solomon Islands,SLB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Solomon Islands,SLB,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Solomon Islands,SLB,Gini index (World Bank estimate),SI.POV.GINI,..
Solomon Islands,SLB,Consumer price index (2010 = 100),FP.CPI.TOTL,133.062033185591
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,23.9307252590211
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,669821
Somalia,SOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.585
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,6476674591.87348
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,419.39480767891
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Somalia,SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.554
Somalia,SOM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.1155751385134
Somalia,SOM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Somalia,SOM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,30.62027551
Somalia,SOM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Somalia,SOM,Gini index (World Bank estimate),SI.POV.GINI,..
Somalia,SOM,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,24.616485478369
Somalia,SOM,"Population, total",SP.POP.TOTL,15442906
South Africa,ZAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.129
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,546.68841553
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,387934574098.17
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6624.76186493309
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.50505018234253
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.10935497
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.856
South Africa,ZAF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,35.5821698070402
South Africa,ZAF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
South Africa,ZAF,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
South Africa,ZAF,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
South Africa,ZAF,Gini index (World Bank estimate),SI.POV.GINI,..
South Africa,ZAF,Consumer price index (2010 = 100),FP.CPI.TOTL,158.927937522187
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.0229721069336
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,48.2719888878814
South Africa,ZAF,"Population, total",SP.POP.TOTL,58558267
South Sudan,SSD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.653
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,22.63818741
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.04213858
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.899
South Sudan,SSD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
South Sudan,SSD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
South Sudan,SSD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
South Sudan,SSD,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
South Sudan,SSD,Gini index (World Bank estimate),SI.POV.GINI,..
South Sudan,SSD,Consumer price index (2010 = 100),FP.CPI.TOTL,15749.1887552482
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,17.505335808579
South Sudan,SSD,"Population, total",SP.POP.TOTL,11062114
Spain,ESP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.6
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2711.19287109
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1393046093137.25
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,29555.3156985079
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.13213158
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.565
Spain,ESP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.672107118838
Spain,ESP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Spain,ESP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,95.66549892
Spain,ESP,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Spain,ESP,Gini index (World Bank estimate),SI.POV.GINI,..
Spain,ESP,Consumer price index (2010 = 100),FP.CPI.TOTL,110.96151904206
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,94.34185905659
Spain,ESP,"Population, total",SP.POP.TOTL,47133521
Sri Lanka,LKA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.544
Sri Lanka,LKA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,160.69696045
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,83990946939.4651
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3852.26560287415
